dataset,dataset_label,seed,eta_g,theta,k,T,adaptive_variance_threshold,status,error,rmse_to_clean,mean_l2_to_clean,mean_distance_to_clean_cloud_approx,q90_distance_to_clean_cloud_approx,mean_local_dim,normal_energy_ratio_mean,normal_energy_ratio_median,normal_energy_ratio_q90,velocity_tangent_alignment_mean,velocity_tangent_alignment_median,velocity_tangent_alignment_q10,velocity_tangent_alignment_zero_velocity_fraction,velocity_neighbor_direction_agreement_mean,velocity_neighbor_direction_agreement_median,velocity_neighbor_direction_agreement_q10,velocity_neighbor_direction_agreement_zero_velocity_fraction,velocity_smoothness_mean,velocity_smoothness_median,velocity_smoothness_zero_velocity_fraction,displacement_mean,displacement_median,displacement_q90,displacement_relative_to_local_scale_mean,displacement_relative_to_local_scale_q90,knn_overlap_mean,knn_overlap_median,knn_overlap_q10
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.15,25,3,0.9,ok,,0.8160936876782342,0.8029123161402615,0.7182325615297362,0.8843180817497384,4.0,0.5189569295844074,0.5176361794185889,0.5616943518571434,0.8172636170099078,0.8795586185026751,0.6137416944488323,0.0,0.6487216883950172,0.6826120350130234,0.44779947729117836,0.0,0.4036993168630297,0.4297728343061207,0.0,0.4546591795656982,0.45011488406146166,0.5936824245785802,0.2650107692613155,0.34604434069665135,0.8447999999999999,0.84,0.796
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.3,15,3,0.8,ok,,0.8383697685213422,0.8250590026124638,0.7402666244377147,0.9056937574233287,4.0,0.5282537729100731,0.5279718006638361,0.5733830406277102,0.7787167545977526,0.8249427105534565,0.5234250918254119,0.0,0.6804935879388601,0.7082582466977314,0.5052458499825828,0.0,0.33479324089500595,0.3696051463680866,0.0,0.4364620357512574,0.43888089360661175,0.5696221521897391,0.25440405703078217,0.33202014063432267,0.8463999999999998,0.84,0.76
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.3,15,3,0.9,ok,,0.8383697685213422,0.8250590026124638,0.7402666244377147,0.9056937574233287,4.0,0.5282537729100731,0.5279718006638361,0.5733830406277102,0.7787167545977526,0.8249427105534565,0.5234250918254119,0.0,0.6804935879388601,0.7082582466977314,0.5052458499825828,0.0,0.33479324089500595,0.3696051463680866,0.0,0.4364620357512574,0.43888089360661175,0.5696221521897391,0.25440405703078217,0.33202014063432267,0.8463999999999998,0.84,0.76
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.3,25,3,0.8,ok,,0.8072050351399301,0.7942413166727588,0.707587107983184,0.8656351820687578,4.0,0.5124987744874473,0.5116504182659725,0.5538318345546556,0.826107780445324,0.87729719387783,0.6500782593366388,0.0,0.6783097926009328,0.6959283781312133,0.4871753916650692,0.0,0.4098367326888447,0.45032272098038806,0.0,0.4631116458643123,0.456235958423415,0.6203687924946275,0.2699375247226058,0.36159923369799296,0.8452,0.84,0.796
half_sphere_rotation,Half-sphere rotation field,42,0.2,0.3,25,3,0.9,ok,,0.8072050351399301,0.7942413166727588,0.707587107983184,0.8656351820687578,4.0,0.5124987744874473,0.5116504182659725,0.5538318345546556,0.826107780445324,0.87729719387783,0.6500782593366388,0.0,0.6783097926009328,0.6959283781312133,0.4871753916650692,0.0,0.4098367326888447,0.45032272098038806,0.0,0.4631116458643123,0.456235958423415,0.6203687924946275,0.2699375247226058,0.36159923369799296,0.8452,0.84,0.796
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.05,15,3,0.8,ok,,0.7406211913585145,0.7243916315708313,0.6261975059535668,0.8051781550477357,3.89,0.46406464055117197,0.4627922284134821,0.509907260990178,0.7993272418652672,0.8425346928062725,0.5976045738091454,0.0,0.6718961350400605,0.7055518991879748,0.46415658101335006,0.0,0.3848842498453754,0.42183848234218724,0.0,0.6274932398022778,0.610757547622031,0.8274145024770015,0.36575191629282283,0.4822815938938142,0.7812,0.8,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.05,15,3,0.9,ok,,0.7406211913585145,0.7243916315708313,0.6261975059535668,0.8051781550477357,4.0,0.46406464055117197,0.4627922284134821,0.509907260990178,0.7984475380561009,0.8438615688338488,0.5976045738091454,0.0,0.6706760564071621,0.7055518991879748,0.46415658101335006,0.0,0.38639275073698903,0.423758607012097,0.0,0.6274932398022778,0.610757547622031,0.8274145024770015,0.36575191629282283,0.4822815938938142,0.7812,0.8,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.05,25,3,0.8,ok,,0.7090144933170314,0.6939767658146068,0.5943374677632689,0.776549296034402,4.0,0.4429787804477909,0.4433040999809356,0.5026108296548227,0.8189134647318325,0.867484139466667,0.587680903481134,0.0,0.6822447127716283,0.7097463297816553,0.43974138455302464,0.0,0.4259489733233175,0.4622782289214378,0.0,0.6623417799146212,0.6592011233665693,0.8779053222187105,0.3860643587505505,0.5117115748152733,0.7660000000000001,0.76,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.05,25,3,0.9,ok,,0.7090144933170314,0.6939767658146068,0.5943374677632689,0.776549296034402,4.0,0.4429787804477909,0.4433040999809356,0.5026108296548227,0.8189134647318325,0.867484139466667,0.587680903481134,0.0,0.6822447127716283,0.7097463297816553,0.43974138455302464,0.0,0.4259489733233175,0.4622782289214378,0.0,0.6623417799146212,0.6592011233665693,0.8779053222187105,0.3860643587505505,0.5117115748152733,0.7660000000000001,0.76,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.15,15,3,0.8,ok,,0.7276255027602104,0.7127789359820711,0.6136493036377626,0.7670210688053433,3.9,0.4606878312283693,0.4592670694788549,0.5055816730549172,0.8053756883869161,0.8466088023242155,0.5916095843110791,0.0,0.6794024595782427,0.7203925513604106,0.43830103022344397,0.0,0.38021828706284283,0.42434215429631233,0.0,0.6397862865211262,0.6315740104093097,0.8487703545627139,0.3729172610476329,0.49472944723941614,0.7776000000000001,0.8,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.15,15,3,0.9,ok,,0.7276255027602104,0.7127789359820711,0.6136493036377626,0.7670210688053433,4.0,0.4606878312283693,0.4592670694788549,0.5055816730549172,0.8040328535028413,0.8433952254421261,0.5916095843110791,0.0,0.6763558583211047,0.7212847964297433,0.43063843586171036,0.0,0.37975582131780156,0.41780644847171333,0.0,0.6397862865211262,0.6315740104093097,0.8487703545627139,0.3729172610476329,0.49472944723941614,0.7776000000000001,0.8,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.15,25,3,0.8,ok,,0.6891831306333139,0.6748495320547822,0.5754460975559309,0.7220971726248064,4.0,0.43638031939468536,0.43797892934921134,0.4867053455649762,0.8232765342767245,0.8724549991383713,0.6020451922959278,0.0,0.6796210720901709,0.7110223562638112,0.4504901636846804,0.0,0.42354455297854626,0.45317931035271397,0.0,0.6755501391133845,0.6689041368830915,0.8849696033362628,0.39376321888417337,0.5158291878700212,0.764,0.76,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.15,25,3,0.9,ok,,0.6891831306333139,0.6748495320547822,0.5754460975559309,0.7220971726248064,4.0,0.43638031939468536,0.43797892934921134,0.4867053455649762,0.8232765342767245,0.8724549991383713,0.6020451922959278,0.0,0.6796210720901709,0.7110223562638112,0.4504901636846804,0.0,0.42354455297854626,0.45317931035271397,0.0,0.6755501391133845,0.6689041368830915,0.8849696033362628,0.39376321888417337,0.5158291878700212,0.764,0.76,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.3,15,3,0.8,ok,,0.7180589956715275,0.7034414343608688,0.6040522470966223,0.7722346275453829,3.94,0.4560366995857171,0.450132616037869,0.5044611655655655,0.7967180812523561,0.8368511364991144,0.5998585799984312,0.0,0.7041295814969243,0.7374946795524683,0.48468886132091904,0.0,0.3785243654909886,0.4206643268697058,0.0,0.6484746896777703,0.6533690562900991,0.8393009215617496,0.3779815388796435,0.48920992440375893,0.7696000000000002,0.76,0.676
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.3,15,3,0.9,ok,,0.7180589956715275,0.7034414343608688,0.6040522470966223,0.7722346275453829,4.0,0.4560366995857171,0.450132616037869,0.5044611655655655,0.7958773886801961,0.8368511364991144,0.5998585799984312,0.0,0.704609878700277,0.7381796077817998,0.48468886132091904,0.0,0.3780973216627597,0.4165199044077995,0.0,0.6484746896777703,0.6533690562900991,0.8393009215617496,0.3779815388796435,0.48920992440375893,0.7696000000000002,0.76,0.676
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.3,25,3,0.8,ok,,0.6770509915988224,0.6622930517217849,0.5597502355964409,0.7027950649742752,3.99,0.4220990580288369,0.4270444308443622,0.47226465691859354,0.8358168883110026,0.8926865575575618,0.6382664576816391,0.0,0.7093636415747128,0.7562224116222614,0.49270579859435976,0.0,0.427226808063027,0.4669606962092739,0.0,0.6861828923885251,0.6825083988076808,0.8975303416347167,0.39996081535083317,0.5231505641196836,0.7692000000000001,0.76,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.35,0.3,25,3,0.9,ok,,0.6770509915988224,0.6622930517217849,0.5597502355964409,0.7027950649742752,4.0,0.4220990580288369,0.4270444308443622,0.47226465691859354,0.8358243829810358,0.8926865575575618,0.6382664576816391,0.0,0.7091474832060055,0.7562224116222614,0.49270579859435976,0.0,0.42719086807656614,0.4669606962092739,0.0,0.6861828923885251,0.6825083988076808,0.8975303416347167,0.39996081535083317,0.5231505641196836,0.7692000000000001,0.76,0.68
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.05,15,3,0.8,ok,,0.7063530953460865,0.687921523210408,0.581698006347885,0.771593236254823,3.65,0.4319581406961525,0.4323926508326195,0.47939040201956157,0.8252372548956275,0.8798584437351049,0.6401747506212552,0.0,0.6900156124006089,0.7298667637094624,0.4494646626295372,0.0,0.4018675097800169,0.4494314833847359,0.0,0.7125051724440611,0.7022570123792695,0.9016199723308805,0.41530348959947083,0.5255343193048762,0.7576,0.76,0.64
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.05,15,3,0.9,ok,,0.7083142646364317,0.6897172744650281,0.5845101250178127,0.771593236254823,4.0,0.43233026547243336,0.4325126513965796,0.48345881535254853,0.812322687770763,0.8602048936249871,0.6067281714096792,0.0,0.6756439340482783,0.7247105415159665,0.40521786211080235,0.0,0.3960266174203319,0.43536159942534114,0.0,0.7111954641813216,0.7022570123792695,0.9016199723308805,0.41454008965107864,0.5255343193048762,0.7595999999999999,0.76,0.676
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.05,25,3,0.8,ok,,0.6750491558075884,0.6580730298533092,0.5508376409139722,0.7273641463741823,3.87,0.40170657929144105,0.3966507516800509,0.4701262829004848,0.8282301416056519,0.8783813371107332,0.6245261071369207,0.0,0.7166921730648581,0.7618525772305693,0.43597947067825166,0.0,0.4374513685118444,0.47574110306483797,0.0,0.7563196961767146,0.7578119135265426,0.942461506920671,0.4408420053956329,0.549339945553953,0.7504,0.76,0.676
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.05,25,3,0.9,ok,,0.6750491558075884,0.6580730298533092,0.5508376409139722,0.7273641463741823,4.0,0.40170657929144105,0.3966507516800509,0.4701262829004848,0.8259674904382456,0.8736889975362372,0.6164966666458828,0.0,0.7131916912227517,0.7685738865550387,0.43392656107828015,0.0,0.4367243993879785,0.477049538767659,0.0,0.7563196961767146,0.7578119135265426,0.942461506920671,0.4408420053956329,0.549339945553953,0.7504,0.76,0.676
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.15,15,3,0.8,ok,,0.6950111501619581,0.6782994293666065,0.5718758864906128,0.7283748260915539,3.7,0.4274130838948556,0.427438899949714,0.4808235467833635,0.8210211450483661,0.8626074936176993,0.6418239766894538,0.0,0.693634454947088,0.7419407371862143,0.45616548229686327,0.0,0.3981490611957302,0.4417068359118216,0.0,0.7247638047298284,0.7270811320261995,0.8987576838933743,0.42244877494320016,0.5238659547479438,0.7584000000000002,0.76,0.676
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.15,15,3,0.9,ok,,0.6970061488794993,0.6802443462515617,0.5742374487548435,0.7283748260915539,4.0,0.42684357653366833,0.428406283700441,0.4765619767746701,0.8082636942440092,0.8492925579968,0.6295765136288002,0.0,0.6837605417022908,0.7376070838806066,0.443051487431043,0.0,0.39218971646131634,0.4321865812047536,0.0,0.7236120721552578,0.7270811320261995,0.8987576838933743,0.42177745552573714,0.5238659547479438,0.76,0.76,0.676
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.15,25,3,0.8,ok,,0.6536643711596234,0.6374134937151198,0.5304287924969884,0.6801837686298022,3.8,0.39379845851941186,0.3939776652686684,0.44956573952780604,0.8458273729651623,0.8908719697295817,0.6155343507795398,0.0,0.7113665412657135,0.7685908729506272,0.4364240129133849,0.0,0.4424724026490785,0.4821523499013112,0.0,0.7691008908857817,0.7786708776427762,0.9860693447520532,0.4482918808059656,0.5747579887144506,0.7436,0.74,0.64
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.15,25,3,0.9,ok,,0.6536643711596234,0.6374134937151198,0.5304287924969884,0.6801837686298022,4.0,0.39379845851941186,0.3939776652686684,0.44956573952780604,0.8350584495176165,0.8751835765009972,0.5837109250717595,0.0,0.7027613203171714,0.7537975004869311,0.4947670635674971,0.0,0.43418704078819337,0.4748971990626293,0.0,0.7691008908857817,0.7786708776427762,0.9860693447520532,0.4482918808059656,0.5747579887144506,0.7436,0.74,0.64
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.3,15,3,0.8,ok,,0.6858947550892094,0.6691531296494638,0.5625974938152436,0.7325854335348361,3.65,0.424293151254232,0.4226256145902986,0.4704307517865172,0.8107728241080303,0.8509773123490352,0.6421752604140707,0.0,0.7225130155935028,0.7585457985413828,0.4526251750571138,0.0,0.3920095906435885,0.435512792740245,0.0,0.7344003758050246,0.7430275316881099,0.9031500356632879,0.4280657188617603,0.5264261593445453,0.7472,0.76,0.64
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.3,15,3,0.9,ok,,0.685961215266764,0.6692217559448931,0.5626392953781666,0.7325854335348361,4.0,0.4241087491436106,0.4226256145902986,0.4711327965869265,0.8005907746312418,0.8339480188404158,0.6338025094548908,0.0,0.7094812897063285,0.7588398162876511,0.4252131479903213,0.0,0.3893396405546243,0.4294337069914955,0.0,0.7342748262147569,0.7430275316881099,0.9031500356632879,0.42799253878535876,0.5264261593445453,0.7472,0.76,0.64
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.3,25,3,0.8,ok,,0.6413927589927564,0.6245339522041785,0.5137351891825845,0.6470814897954621,3.43,0.37081299036795157,0.372740035336231,0.4150691048161609,0.870073911294274,0.9195840052114109,0.6734798414044006,0.0,0.7553080764204131,0.8025548389366317,0.5439268632734308,0.0,0.4535182547959314,0.5031509431341747,0.0,0.7814652034672805,0.7835497493411272,0.9780800534995675,0.45549876485423296,0.5701012077324931,0.7444,0.76,0.676
half_sphere_rotation,Half-sphere rotation field,42,0.5,0.3,25,3,0.9,ok,,0.6413927589927564,0.6245339522041785,0.5137351891825845,0.6470814897954621,4.0,0.37081299036795157,0.372740035336231,0.4150691048161609,0.8481285219388924,0.8902225287230143,0.668788960748925,0.0,0.7279517598363747,0.7755427040586,0.48596121768209993,0.0,0.4326750914823292,0.47954239211774086,0.0,0.7814652034672805,0.7835497493411272,0.9780800534995675,0.45549876485423296,0.5701012077324931,0.7444,0.76,0.676
s_curve,S-curve velocity flow,43,0.2,0.05,15,3,0.8,ok,,0.8634396294030565,0.8468369745554831,0.7519955424477089,0.9558531507998261,4.0,0.5620184816346222,0.5592387673691763,0.621269657975825,0.6759828920329354,0.7268682830553432,0.3678034638710698,0.0,0.632223898437522,0.6477405985002094,0.4263735808814235,0.0,0.09854497600321581,0.10471855832051255,0.0,0.4055352688344711,0.39858948345060013,0.5347664524071815,0.2477665799058205,0.32672190347858004,0.8452,0.84,0.8
s_curve,S-curve velocity flow,43,0.2,0.05,15,3,0.9,ok,,0.8634396294030565,0.8468369745554831,0.7519955424477089,0.9558531507998261,4.0,0.5620184816346222,0.5592387673691763,0.621269657975825,0.6759828920329354,0.7268682830553432,0.3678034638710698,0.0,0.632223898437522,0.6477405985002094,0.4263735808814235,0.0,0.09854497600321581,0.10471855832051255,0.0,0.4055352688344711,0.39858948345060013,0.5347664524071815,0.2477665799058205,0.32672190347858004,0.8452,0.84,0.8
s_curve,S-curve velocity flow,43,0.2,0.05,25,3,0.8,ok,,0.8416695207066268,0.8249311335509981,0.7279692709375611,0.9069898108000561,4.0,0.5533211589050797,0.5497394727192251,0.6059203240159388,0.7419024686252179,0.8425303063705606,0.4412859741894275,0.0,0.6298891842615131,0.6361068742596536,0.4457069214652054,0.0,0.11844100551893082,0.12091636313927964,0.0,0.4254708330460519,0.41641877480192413,0.563970634475538,0.25994644918671495,0.3445645447137547,0.8427999999999999,0.84,0.76
s_curve,S-curve velocity flow,43,0.2,0.05,25,3,0.9,ok,,0.8416695207066268,0.8249311335509981,0.7279692709375611,0.9069898108000561,4.0,0.5533211589050797,0.5497394727192251,0.6059203240159388,0.7419024686252179,0.8425303063705606,0.4412859741894275,0.0,0.6298891842615131,0.6361068742596536,0.4457069214652054,0.0,0.11844100551893082,0.12091636313927964,0.0,0.4254708330460519,0.41641877480192413,0.563970634475538,0.25994644918671495,0.3445645447137547,0.8427999999999999,0.84,0.76
s_curve,S-curve velocity flow,43,0.2,0.15,15,3,0.8,ok,,0.8563348037868234,0.8401590771756757,0.7439313010430897,0.9339580607138424,4.0,0.5585962513404074,0.5599249823987703,0.6200827830031136,0.7024172809939172,0.7680437939143863,0.3358203556401953,0.0,0.6472333522245713,0.6610220180444418,0.4158908676853745,0.0,0.10025506800518831,0.10246467105644452,0.0,0.41264204133992427,0.40680504990884625,0.5499759950445501,0.2521085468151488,0.3360143538541619,0.8467999999999999,0.84,0.8
s_curve,S-curve velocity flow,43,0.2,0.15,15,3,0.9,ok,,0.8563348037868234,0.8401590771756757,0.7439313010430897,0.9339580607138424,4.0,0.5585962513404074,0.5599249823987703,0.6200827830031136,0.7024172809939172,0.7680437939143863,0.3358203556401953,0.0,0.6472333522245713,0.6610220180444418,0.4158908676853745,0.0,0.10025506800518831,0.10246467105644452,0.0,0.41264204133992427,0.40680504990884625,0.5499759950445501,0.2521085468151488,0.3360143538541619,0.8467999999999999,0.84,0.8
s_curve,S-curve velocity flow,43,0.2,0.15,25,3,0.8,ok,,0.8288118340068886,0.8127059148815647,0.7148002359992262,0.8814514169052133,4.0,0.5522631394650009,0.5515373186433228,0.6081660069095657,0.7428436617985145,0.8339727909089794,0.4049125975036953,0.0,0.6333510399810087,0.6453161503794659,0.43272452180784216,0.0,0.1122528600500931,0.11312827810390837,0.0,0.436467627458117,0.4322582273941533,0.5832656043751568,0.2666650710940907,0.35635303530584095,0.846,0.84,0.76
s_curve,S-curve velocity flow,43,0.2,0.15,25,3,0.9,ok,,0.8288118340068886,0.8127059148815647,0.7148002359992262,0.8814514169052133,4.0,0.5522631394650009,0.5515373186433228,0.6081660069095657,0.7428436617985145,0.8339727909089794,0.4049125975036953,0.0,0.6333510399810087,0.6453161503794659,0.43272452180784216,0.0,0.1122528600500931,0.11312827810390837,0.0,0.436467627458117,0.4322582273941533,0.5832656043751568,0.2666650710940907,0.35635303530584095,0.846,0.84,0.76
s_curve,S-curve velocity flow,43,0.2,0.3,15,3,0.8,ok,,0.8528591786477103,0.8370306606383638,0.7406693044125804,0.9177315115014356,4.0,0.5592847172278813,0.5592459644342169,0.6202613685518591,0.7061211064319682,0.7646886765864072,0.3279738353786589,0.0,0.6639922252101481,0.6786467801549845,0.4876189112079556,0.0,0.10550257119913267,0.12211862103651788,0.0,0.41613492790594947,0.40577704933300585,0.5575401457031899,0.2542425672690302,0.34063576136816165,0.8372000000000002,0.84,0.76
s_curve,S-curve velocity flow,43,0.2,0.3,15,3,0.9,ok,,0.8528591786477103,0.8370306606383638,0.7406693044125804,0.9177315115014356,4.0,0.5592847172278813,0.5592459644342169,0.6202613685518591,0.7061211064319682,0.7646886765864072,0.3279738353786589,0.0,0.6639922252101481,0.6786467801549845,0.4876189112079556,0.0,0.10550257119913267,0.12211862103651788,0.0,0.41613492790594947,0.40577704933300585,0.5575401457031899,0.2542425672690302,0.34063576136816165,0.8372000000000002,0.84,0.76
s_curve,S-curve velocity flow,43,0.2,0.3,25,3,0.8,ok,,0.826884547947807,0.8109205349502904,0.7121017126008998,0.875255945237939,4.0,0.5550476630010717,0.5516824631089394,0.6103202525862318,0.7513028491504378,0.8161526004031976,0.44615037811891584,0.0,0.6631350193523567,0.6642489411073829,0.5138036770008254,0.0,0.11129725711076927,0.11713370218683249,0.0,0.4424312722158364,0.4331355775412395,0.5854987962408877,0.2703086305547514,0.35771743034954673,0.8428000000000001,0.84,0.76
s_curve,S-curve velocity flow,43,0.2,0.3,25,3,0.9,ok,,0.826884547947807,0.8109205349502904,0.7121017126008998,0.875255945237939,4.0,0.5550476630010717,0.5516824631089394,0.6103202525862318,0.7513028491504378,0.8161526004031976,0.44615037811891584,0.0,0.6631350193523567,0.6642489411073829,0.5138036770008254,0.0,0.11129725711076927,0.11713370218683249,0.0,0.4424312722158364,0.4331355775412395,0.5854987962408877,0.2703086305547514,0.35771743034954673,0.8428000000000001,0.84,0.76
s_curve,S-curve velocity flow,43,0.35,0.05,15,3,0.8,ok,,0.7624895660120977,0.742561778494555,0.6351984470954286,0.8789680484522869,3.93,0.514811302421559,0.5180736192797111,0.5714734329760184,0.7061020224603679,0.7670942541995052,0.36811047562371424,0.0,0.6625388036001112,0.6889350724990104,0.35996704414575637,0.0,0.12105944435712868,0.14111822670353336,0.0,0.5985272108869304,0.5890671868002246,0.7850555776229718,0.36567729472268085,0.4796390115776249,0.7671999999999999,0.76,0.68
s_curve,S-curve velocity flow,43,0.35,0.05,15,3,0.9,ok,,0.7624895660120977,0.742561778494555,0.6351984470954286,0.8789680484522869,4.0,0.514811302421559,0.5180736192797111,0.5714734329760184,0.7040440455912212,0.7670942541995052,0.36811047562371424,0.0,0.6606104040010758,0.6880939308991942,0.35996704414575637,0.0,0.12136920809462705,0.14111822670353336,0.0,0.5985272108869304,0.5890671868002246,0.7850555776229718,0.36567729472268085,0.4796390115776249,0.7671999999999999,0.76,0.68
s_curve,S-curve velocity flow,43,0.35,0.05,25,3,0.8,ok,,0.7332434692390152,0.7123366720124494,0.5981482804232165,0.7554995838068294,4.0,0.4861334207283581,0.4859090397678524,0.5355620209161804,0.7759524895028908,0.8469910468951987,0.5296321192913751,0.0,0.656452758764036,0.6873505592619504,0.42170686547587477,0.0,0.12551849274131893,0.1434128919614325,0.0,0.6328125728209877,0.618092457998202,0.8163513151221641,0.3866243430315714,0.4987595133975793,0.7547999999999999,0.76,0.676
s_curve,S-curve velocity flow,43,0.35,0.05,25,3,0.9,ok,,0.7332434692390152,0.7123366720124494,0.5981482804232165,0.7554995838068294,4.0,0.4861334207283581,0.4859090397678524,0.5355620209161804,0.7759524895028908,0.8469910468951987,0.5296321192913751,0.0,0.656452758764036,0.6873505592619504,0.42170686547587477,0.0,0.12551849274131893,0.1434128919614325,0.0,0.6328125728209877,0.618092457998202,0.8163513151221641,0.3866243430315714,0.4987595133975793,0.7547999999999999,0.76,0.676
s_curve,S-curve velocity flow,43,0.35,0.15,15,3,0.8,ok,,0.7546677693645829,0.7352876924999238,0.6231469888620511,0.794884648386019,3.96,0.5035699334820867,0.5045185718142158,0.558969762730761,0.7023884169074833,0.770090572547822,0.3855858342692142,0.0,0.6640289688658004,0.7064804878746203,0.3711125707156683,0.0,0.1265254176426752,0.13006125251060258,0.0,0.6087632669592296,0.5964052896387747,0.7978165414356496,0.3719311345232161,0.4874354736936231,0.7648,0.76,0.68
s_curve,S-curve velocity flow,43,0.35,0.15,15,3,0.9,ok,,0.7546677693645829,0.7352876924999238,0.6231469888620511,0.794884648386019,4.0,0.5035699334820867,0.5045185718142158,0.558969762730761,0.701518759202693,0.770090572547822,0.3855858342692142,0.0,0.6633110114586357,0.7030079386213133,0.3711125707156683,0.0,0.1254398204182976,0.12982635707954127,0.0,0.6087632669592296,0.5964052896387747,0.7978165414356496,0.3719311345232161,0.4874354736936231,0.7648,0.76,0.68
s_curve,S-curve velocity flow,43,0.35,0.15,25,3,0.8,ok,,0.7167334217367766,0.6969105081867061,0.5799081579204118,0.7583406120928298,4.0,0.4767520441051869,0.4770951358966695,0.5299520431092809,0.7569209323707393,0.809995179039646,0.4969779703254614,0.0,0.6543740800271073,0.6858953801516201,0.45187284655158155,0.0,0.11936587461273493,0.13022474445572224,0.0,0.6487838653646785,0.6478098150038516,0.8220188068544443,0.396382193542573,0.5022221346566066,0.7536000000000002,0.76,0.676
s_curve,S-curve velocity flow,43,0.35,0.15,25,3,0.9,ok,,0.7167334217367766,0.6969105081867061,0.5799081579204118,0.7583406120928298,4.0,0.4767520441051869,0.4770951358966695,0.5299520431092809,0.7569209323707393,0.809995179039646,0.4969779703254614,0.0,0.6543740800271073,0.6858953801516201,0.45187284655158155,0.0,0.11936587461273493,0.13022474445572224,0.0,0.6487838653646785,0.6478098150038516,0.8220188068544443,0.396382193542573,0.5022221346566066,0.7536000000000002,0.76,0.676
s_curve,S-curve velocity flow,43,0.35,0.3,15,3,0.8,ok,,0.7485808398498796,0.7296599771182518,0.6170371179896473,0.7804194695077563,3.96,0.5074457018095202,0.5077160679673096,0.5613127792745525,0.7165715181899039,0.7726794648537332,0.38728554755388517,0.0,0.680607416010088,0.7050335481175152,0.45791897554901273,0.0,0.1179201772033972,0.12987088943996827,0.0,0.6142723389021213,0.6063781861953645,0.7943117439309682,0.3752969673339316,0.48529417611057163,0.7564000000000002,0.76,0.676
s_curve,S-curve velocity flow,43,0.35,0.3,15,3,0.9,ok,,0.7485808398498796,0.7296599771182518,0.6170371179896473,0.7804194695077563,4.0,0.5074457018095202,0.5077160679673096,0.5613127792745525,0.7156951175254478,0.7726794648537332,0.38728554755388517,0.0,0.67781040376132,0.7050335481175152,0.45791897554901273,0.0,0.11760953319609621,0.12987088943996827,0.0,0.6142723389021213,0.6063781861953645,0.7943117439309682,0.3752969673339316,0.48529417611057163,0.7564000000000002,0.76,0.676
