dataset,eta_g,theta,k,T,adaptive_variance_threshold,rmse_to_clean_mean,rmse_to_clean_std,rmse_to_clean_count,mean_l2_to_clean_mean,mean_l2_to_clean_std,mean_l2_to_clean_count,mean_distance_to_clean_cloud_approx_mean,mean_distance_to_clean_cloud_approx_std,mean_distance_to_clean_cloud_approx_count,q90_distance_to_clean_cloud_approx_mean,q90_distance_to_clean_cloud_approx_std,q90_distance_to_clean_cloud_approx_count,mean_local_dim_mean,mean_local_dim_std,mean_local_dim_count,normal_energy_ratio_mean_mean,normal_energy_ratio_mean_std,normal_energy_ratio_mean_count,normal_energy_ratio_median_mean,normal_energy_ratio_median_std,normal_energy_ratio_median_count,normal_energy_ratio_q90_mean,normal_energy_ratio_q90_std,normal_energy_ratio_q90_count,velocity_tangent_alignment_mean_mean,velocity_tangent_alignment_mean_std,velocity_tangent_alignment_mean_count,velocity_tangent_alignment_median_mean,velocity_tangent_alignment_median_std,velocity_tangent_alignment_median_count,velocity_tangent_alignment_q10_mean,velocity_tangent_alignment_q10_std,velocity_tangent_alignment_q10_count,velocity_tangent_alignment_zero_velocity_fraction_mean,velocity_tangent_alignment_zero_velocity_fraction_std,velocity_tangent_alignment_zero_velocity_fraction_count,velocity_neighbor_direction_agreement_mean_mean,velocity_neighbor_direction_agreement_mean_std,velocity_neighbor_direction_agreement_mean_count,velocity_neighbor_direction_agreement_median_mean,velocity_neighbor_direction_agreement_median_std,velocity_neighbor_direction_agreement_median_count,velocity_neighbor_direction_agreement_q10_mean,velocity_neighbor_direction_agreement_q10_std,velocity_neighbor_direction_agreement_q10_count,velocity_neighbor_direction_agreement_zero_velocity_fraction_mean,velocity_neighbor_direction_agreement_zero_velocity_fraction_std,velocity_neighbor_direction_agreement_zero_velocity_fraction_count,velocity_smoothness_mean_mean,velocity_smoothness_mean_std,velocity_smoothness_mean_count,velocity_smoothness_median_mean,velocity_smoothness_median_std,velocity_smoothness_median_count,velocity_smoothness_zero_velocity_fraction_mean,velocity_smoothness_zero_velocity_fraction_std,velocity_smoothness_zero_velocity_fraction_count,displacement_mean_mean,displacement_mean_std,displacement_mean_count,displacement_median_mean,displacement_median_std,displacement_median_count,displacement_q90_mean,displacement_q90_std,displacement_q90_count,displacement_relative_to_local_scale_mean_mean,displacement_relative_to_local_scale_mean_std,displacement_relative_to_local_scale_mean_count,displacement_relative_to_local_scale_q90_mean,displacement_relative_to_local_scale_q90_std,displacement_relative_to_local_scale_q90_count,knn_overlap_mean_mean,knn_overlap_mean_std,knn_overlap_mean_count,knn_overlap_median_mean,knn_overlap_median_std,knn_overlap_median_count,knn_overlap_q10_mean,knn_overlap_q10_std,knn_overlap_q10_count,failure_count,balanced_rank
half_sphere_rotation,0.35,0.3,15,3,0.8,0.7337427459302635,0.022180172324776756,2,0.7166216619857515,0.018639656662273626,2,0.6238250827464754,0.027963012342596492,2,0.8023220043721541,0.042549976364649814,2,3.9450000000000003,0.007071067811865481,2,0.47382707683486686,0.025159392785481374,2,0.47152152067309294,0.030248479019438477,2,0.5228369797058418,0.025987325576825933,2,0.7935149936763928,0.0045298498913959795,2,0.8331188676019234,0.00527822529283055,2,0.5860308190729191,0.019555407038111924,2,0.0,0.0,2,0.7133907413995959,0.013097257937663984,2,0.7414623985919582,0.005611202077332437,2,0.5125801097710833,0.039444181829739806,2,0.0,0.0,2,0.339314596145575,0.055450987585804676,2,0.3715392176614531,0.06947339569537038,2,0.0,0.0,2,0.6343891717800558,0.019919930443996935,2,0.6450096000126526,0.011822056441629742,2,0.8003859052537241,0.05503414384277997,2,0.37163721142418427,0.008972233931646343,2,0.46881764847275886,0.02883903318927479,2,0.7628,0.009616652224137243,2,0.76,0.0,2,0.678,0.0028284271247461927,2,0,20.6
half_sphere_rotation,0.35,0.3,15,3,0.9,0.7337427459302635,0.022180172324776756,2,0.7166216619857515,0.018639656662273626,2,0.6238250827464754,0.027963012342596492,2,0.8023220043721541,0.042549976364649814,2,4.0,0.0,2,0.47382707683486686,0.025159392785481374,2,0.47152152067309294,0.030248479019438477,2,0.5228369797058418,0.025987325576825933,2,0.7922286049492171,0.00516015943851667,2,0.8331188676019234,0.00527822529283055,2,0.5860308190729191,0.019555407038111924,2,0.0,0.0,2,0.7137061040118193,0.012864005201984443,2,0.7418136345671913,0.0051392899659276235,2,0.5125801097710833,0.039444181829739806,2,0.0,0.0,2,0.3396172765754985,0.054419001643133,2,0.37518865920106076,0.05845120752113792,2,0.0,0.0,2,0.6343891717800558,0.019919930443996935,2,0.6450096000126526,0.011822056441629742,2,0.8003859052537241,0.05503414384277997,2,0.37163721142418427,0.008972233931646343,2,0.46881764847275886,0.02883903318927479,2,0.7628,0.009616652224137243,2,0.76,0.0,2,0.678,0.0028284271247461927,2,0,20.8
half_sphere_rotation,0.35,0.3,25,3,0.8,0.69240528449039,0.021714249247903612,2,0.6740448828341157,0.016619598941776198,2,0.5796615676468722,0.028158875830633995,2,0.7428781265575786,0.05668600931254343,2,3.9850000000000003,0.007071067811865795,2,0.440365348202137,0.025832435297323358,2,0.4453107643024179,0.025832496511211767,2,0.49247137448471756,0.02857661403305525,2,0.8275632054288992,0.011672470271397405,2,0.8788665377650609,0.0195444594228194,2,0.6504737202764073,0.017263676320970738,2,0.0,0.0,2,0.7165777445597428,0.010202282281785775,2,0.7486098823749727,0.010765742105477562,2,0.5148185964890148,0.03127221868463651,2,0.0,0.0,2,0.3965161255778423,0.043431463680282015,2,0.44116344551841724,0.03648282179894816,2,0.0,0.0,2,0.6725323931610174,0.019304721140704872,2,0.6744003094240083,0.011466569971322914,2,0.8559253848748632,0.0588382941117309,2,0.393986089991936,0.008449537634006805,2,0.501349347389789,0.030831576375652182,2,0.7562000000000001,0.018384776310850254,2,0.74,0.028284271247461926,2,0.66,0.028284271247461926,2,0,14.0
half_sphere_rotation,0.35,0.3,25,3,0.9,0.69240528449039,0.021714249247903612,2,0.6740448828341157,0.016619598941776198,2,0.5796615676468722,0.028158875830633995,2,0.7428781265575786,0.05668600931254343,2,4.0,0.0,2,0.440365348202137,0.025832435297323358,2,0.4453107643024179,0.025832496511211767,2,0.49247137448471756,0.02857661403305525,2,0.8275069275282854,0.01176265830571358,2,0.8788665377650609,0.0195444594228194,2,0.6504737202764073,0.017263676320970738,2,0.0,0.0,2,0.7169135551818822,0.01098288431465025,2,0.7503383633231155,0.0083213009063106,2,0.5148185964890148,0.03127221868463651,2,0.0,0.0,2,0.3966447903243414,0.04319867743449928,2,0.44116344551841724,0.03648282179894816,2,0.0,0.0,2,0.6725323931610174,0.019304721140704872,2,0.6744003094240083,0.011466569971322914,2,0.8559253848748632,0.0588382941117309,2,0.393986089991936,0.008449537634006805,2,0.501349347389789,0.030831576375652182,2,0.7562000000000001,0.018384776310850254,2,0.74,0.028284271247461926,2,0.66,0.028284271247461926,2,0,14.2
half_sphere_rotation,0.5,0.05,15,3,0.8,0.7229319081400898,0.02344598190132394,2,0.7030525410916215,0.02139849070012185,2,0.6021461141707133,0.028917991407911084,2,0.8074450076153592,0.050702061293169585,2,3.69,0.05656854249492385,2,0.4493336232567672,0.024572643089998392,2,0.44905200361345365,0.02355988264301363,2,0.5040754977175325,0.03490999712454812,2,0.8122139197489038,0.018417777191826995,2,0.8643859437983451,0.021881419254382577,2,0.6280677572743875,0.017121874190701148,2,0.0,0.0,2,0.6997844784864914,0.01381526290766154,2,0.7426551111706661,0.01808545441997372,2,0.4543512520587894,0.006910681044597443,2,0.0,0.0,2,0.34868088263138214,0.07521724945048033,2,0.3909854502992075,0.08265517265646079,2,0.0,0.0,2,0.7007383763813697,0.01664076257753648,2,0.7006997910817991,0.002202243478498838,2,0.8588040695021045,0.0605508304657036,2,0.41051723976491417,0.0067687794289360195,2,0.5030322853073255,0.03182268166031671,2,0.7414,0.022910259710444286,2,0.74,0.028284271247461926,2,0.64,0.0,2,0,20.0
half_sphere_rotation,0.5,0.05,15,3,0.9,0.7249964709577748,0.023592202429949468,2,0.7050664814246619,0.021707056653985767,2,0.6051517576013012,0.02919167674909171,2,0.8074450076153592,0.050702061293169585,2,4.0,0.0,2,0.4507791179291575,0.0260906173545195,2,0.4511899749142872,0.026413724227572082,2,0.5061097043840259,0.0320331944681233,2,0.799497340231224,0.01813778043256436,2,0.8468494029185683,0.01888751608916535,2,0.5984182582720297,0.01175199186140629,2,0.0,0.0,2,0.6879862642749597,0.017454690797860245,2,0.7287538984722836,0.005718170245139211,2,0.42403257409529116,0.026608020860607623,2,0.0,0.0,2,0.34594555691370943,0.07082531498649304,2,0.38776378422339236,0.06731347579792424,2,0.0,0.0,2,0.6991535376899279,0.017029855761228806,2,0.7004316507990951,0.002581451102917468,2,0.8588040695021045,0.0605508304657036,2,0.409587877787006,0.007003485181916402,2,0.5030322853073255,0.03182268166031671,2,0.7431999999999999,0.023193102422918756,2,0.74,0.028284271247461926,2,0.658,0.02545584412271573,2,0,22.0
half_sphere_rotation,0.5,0.05,25,3,0.8,0.6904662970655908,0.021803130260088704,2,0.6706450685273773,0.01777954759954627,2,0.5692464861351365,0.026034038579397754,2,0.7499282451780648,0.031910454551177074,2,3.85,0.028284271247461926,2,0.4159538152616975,0.020148634335466424,2,0.4128942983173238,0.022971843955471236,2,0.4750642779951071,0.006983379633746588,2,0.8306448041059424,0.0034148484564647313,2,0.8830301799987943,0.006574456661637614,2,0.6576791861710841,0.04688553400454102,2,0.0,0.0,2,0.7191007485202474,0.0034062400750106275,2,0.7603187853738149,0.0021691092456794787,2,0.45130941273989833,0.02167981197397449,2,0.0,0.0,2,0.39847455282873995,0.05512154135716268,2,0.43784748929485606,0.05358966252083627,2,0.0,0.0,2,0.7406394430837908,0.022175226585455565,2,0.7539974199350926,0.005394508570613888,2,0.900977425407272,0.05866735069883973,2,0.4338829351029624,0.00984161158940234,2,0.5277450597749883,0.030539780346509806,2,0.7371999999999999,0.01866761902332488,2,0.74,0.028284271247461926,2,0.658,0.02545584412271573,2,0,15.6
half_sphere_rotation,0.5,0.05,25,3,0.9,0.6904662970655908,0.021803130260088704,2,0.6706450685273773,0.01777954759954627,2,0.5692464861351365,0.026034038579397754,2,0.7499282451780648,0.031910454551177074,2,4.0,0.0,2,0.4159538152616975,0.020148634335466424,2,0.4128942983173238,0.022971843955471236,2,0.4750642779951071,0.006983379633746588,2,0.8253953409235015,0.0008091416034560986,2,0.8746097240550381,0.001302103930124841,2,0.6486389051130785,0.04545598956533835,2,0.0,0.0,2,0.7131473526926373,6.270415062339627e-05,2,0.762144058508382,0.009093150027308818,2,0.44115782828264755,0.01022655615356015,2,0.0,0.0,2,0.3964746313843214,0.056921767793142536,2,0.4354217590181687,0.058870570693209175,2,0.0,0.0,2,0.7406394430837908,0.022175226585455565,2,0.7539974199350926,0.005394508570613888,2,0.900977425407272,0.05866735069883973,2,0.4338829351029624,0.00984161158940234,2,0.5277450597749883,0.030539780346509806,2,0.7371999999999999,0.01866761902332488,2,0.74,0.028284271247461926,2,0.658,0.02545584412271573,2,0,16.6
half_sphere_rotation,0.5,0.15,15,3,0.8,0.7129876118463165,0.025422555917499944,2,0.693793663408812,0.02191215592106982,2,0.5932641667934246,0.030247596080073675,2,0.7618865587629868,0.04739274684256211,2,3.74,0.05656854249492338,2,0.444094829821994,0.023591551334221254,2,0.44597744423293784,0.02621746075198928,2,0.5042415120551783,0.03311800409058268,2,0.8104203190559138,0.014991831890883104,2,0.8574529962172387,0.0072895601309482284,2,0.617808153276699,0.03396350318187498,2,0.0,0.0,2,0.7075471441361838,0.01967551374030074,2,0.7433452330240555,0.0019862570621715756,2,0.48275618011311444,0.03760492548470705,2,0.0,0.0,2,0.34943884424816496,0.06888664943338246,2,0.3928326241597435,0.0691185731100833,2,0.0,0.0,2,0.711008560275215,0.01945285326147146,2,0.7166018803499037,0.01481989984413854,2,0.8722421375127505,0.03749864530521103,2,0.41652841316832406,0.00837265591618502,2,0.5109544877182367,0.018259571783544835,2,0.7392000000000001,0.02715290039756369,2,0.74,0.028284271247461926,2,0.658,0.02545584412271573,2,0,20.5
half_sphere_rotation,0.5,0.15,15,3,0.9,0.7147677369210594,0.025118678697658013,2,0.6954877886358242,0.02155748295707671,2,0.5953756567987308,0.029893940499929515,2,0.7618865587629868,0.04739274684256211,2,4.0,0.0,2,0.44347644860083674,0.023522433258606174,2,0.44280525713993657,0.020363223522384632,2,0.5046186850108976,0.039678177303217745,2,0.7996211587735488,0.012222390875615713,2,0.8406528565098927,0.012218383017639287,2,0.5790946576658111,0.07139212535662431,2,0.0,0.0,2,0.6966679466413823,0.01825382711990453,2,0.7358175315882303,0.0025308091224544504,2,0.44747076546802594,0.006249802935798826,2,0.0,0.0,2,0.34622791316117996,0.06499980557817729,2,0.38674057524783684,0.06427035797996017,2,0.0,0.0,2,0.7100673540761098,0.019155124006051204,2,0.7166018803499037,0.01481989984413854,2,0.8722421375127505,0.03749864530521103,2,0.4159776071047673,0.008202224296643823,2,0.5109544877182367,0.018259571783544835,2,0.7392000000000001,0.029415642097360396,2,0.74,0.028284271247461926,2,0.658,0.02545584412271573,2,0,21.5
half_sphere_rotation,0.5,0.15,25,3,0.8,0.6698745328214069,0.02292463047035456,2,0.6502316928453556,0.018127671055178554,2,0.5488038438075269,0.0259862467726652,2,0.706587464834636,0.03734046526965501,2,3.8,0.0,2,0.40811224867237317,0.020242756163280393,2,0.4064474203555335,0.017634896763315512,2,0.469825844063607,0.028652114609626377,2,0.8441216283536122,0.002412287163599053,2,0.8839708046440836,0.009759721260087086,2,0.6508552393922926,0.0499512797112246,2,0.0,0.0,2,0.7208534773936933,0.013416553737556323,2,0.7719922492110471,0.0048102724382197305,2,0.4710786621258637,0.04900907491556955,2,0.0,0.0,2,0.41180284401297373,0.043373305775176306,2,0.4489471783096235,0.04695920400589052,2,0.0,0.0,2,0.7550105123960238,0.01992680435918577,2,0.7655474962301704,0.018559263977902148,2,0.9394010286756582,0.06599896552835202,2,0.44230752208250257,0.008463161268827166,2,0.550241307965702,0.034671822419251604,2,0.7327999999999999,0.01527350647362951,2,0.73,0.014142135623730963,2,0.64,0.0,2,0,15.2
half_sphere_rotation,0.5,0.15,25,3,0.9,0.6698745328214069,0.02292463047035456,2,0.6502316928453556,0.018127671055178554,2,0.5488038438075269,0.0259862467726652,2,0.706587464834636,0.03734046526965501,2,4.0,0.0,2,0.40811224867237317,0.020242756163280393,2,0.4064474203555335,0.017634896763315512,2,0.469825844063607,0.028652114609626377,2,0.8330709766808989,0.0028107110405341997,2,0.870046068316081,0.007265533751911282,2,0.632717187326171,0.06930532072140133,2,0.0,0.0,2,0.7149027651995683,0.017170596019491193,2,0.7599180600219729,0.008655778303768177,2,0.5002501874529197,0.007754308162936623,2,0.0,0.0,2,0.4036531412659209,0.04318145481653505,2,0.4417921667495809,0.04681758567991254,2,0.0,0.0,2,0.7550105123960238,0.01992680435918577,2,0.7655474962301704,0.018559263977902148,2,0.9394010286756582,0.06599896552835202,2,0.44230752208250257,0.008463161268827166,2,0.550241307965702,0.034671822419251604,2,0.7327999999999999,0.01527350647362951,2,0.73,0.014142135623730963,2,0.64,0.0,2,0,15.6
half_sphere_rotation,0.5,0.3,15,3,0.8,0.7018261716138384,0.022530425316945227,2,0.6828720944439384,0.01940154607406492,2,0.5828209599437622,0.028600300077143846,2,0.767619463786321,0.0495456007262391,2,3.7,0.07071067811865465,2,0.4404177881590955,0.02280368019919973,2,0.43911222691497387,0.02331559074714309,2,0.4877847613164443,0.02454227563877491,2,0.8162888589749404,0.007800851319307019,2,0.8490497372486383,0.002726002849473937,2,0.6363924723788381,0.008178097267754657,2,0.0,0.0,2,0.7382518253405206,0.022258038199842317,2,0.7636904524373574,0.0072756393134028995,2,0.5060948861335813,0.07561759058051122,2,0.0,0.0,2,0.35544321696091696,0.051712661588836736,2,0.39905559022723586,0.051558270240080036,2,0.0,0.0,2,0.7212685701934871,0.018571177594283426,2,0.7320745370637324,0.015489873546394247,2,0.8768880144694928,0.03714010654759475,2,0.4225414820703079,0.007812450592232442,2,0.5136772034265554,0.018029746365317987,2,0.7370000000000001,0.014424978336205511,2,0.74,0.028284271247461926,2,0.64,0.0,2,0,18.6
half_sphere_rotation,0.5,0.3,15,3,0.9,0.7022455473989054,0.023029523355462378,2,0.6832333858435171,0.019815437033586347,2,0.5832210539165145,0.02910700206241981,2,0.767619463786321,0.0495456007262391,2,4.0,0.0,2,0.44058588043202385,0.02330218253707606,2,0.43957949488765635,0.02397640745137324,2,0.49024103472709535,0.027023129530881592,2,0.8072844657636964,0.009466308781853863,2,0.8376987634629578,0.005304353914196956,2,0.6373767840773448,0.0050547876467204895,2,0.0,0.0,2,0.7236807387134014,0.02008105336402783,2,0.7621695129922206,0.00470890223819108,2,0.48480708354433394,0.08427855189567288,2,0.0,0.0,2,0.3526445566559543,0.051894685321917745,2,0.3866484665661376,0.06050746727893478,2,0.0,0.0,2,0.7210076992376513,0.018762550904748872,2,0.7313703974668543,0.016485677314103175,2,0.8768880144694928,0.03714010654759475,2,0.4223882344606208,0.007925683183710558,2,0.5136772034265554,0.018029746365317987,2,0.7376,0.01357645019878163,2,0.74,0.028284271247461926,2,0.64,0.0,2,0,20.0
half_sphere_rotation,0.5,0.3,25,3,0.8,0.6590157301933699,0.024922644881218096,2,0.638716457365704,0.020057091147855824,2,0.5369983061221568,0.03289901547901441,2,0.6900562330624337,0.060775464767653074,2,3.6100000000000003,0.2545584412271569,2,0.3910953944972076,0.02868365099712594,2,0.3934832316018584,0.029335309485817168,2,0.4418539897652293,0.03787954756157558,2,0.8491824774987528,0.02954494901104581,2,0.8912490931866299,0.040071616874093906,2,0.6712432284871148,0.0031630483214044737,2,0.0,0.0,2,0.7503953783579298,0.006947604227807777,2,0.792883024003874,0.01367801185066857,2,0.5540494210985794,0.014315458562230923,2,0.0,0.0,2,0.4165318145439387,0.052306725428270175,2,0.46278250502165946,0.05708959267053806,2,0.0,0.0,2,0.7654004127520653,0.02271904490614281,2,0.7733151566113494,0.014473899843816815,2,0.9324000533932206,0.06460127567960018,2,0.44838887787514736,0.01005489859276267,2,0.5461425090249281,0.0338827166490491,2,0.7311999999999999,0.01866761902332488,2,0.74,0.028284271247461926,2,0.658,0.02545584412271573,2,0,15.0
half_sphere_rotation,0.5,0.3,25,3,0.9,0.6590157301933699,0.024922644881218096,2,0.638716457365704,0.020057091147855824,2,0.5369983061221568,0.03289901547901441,2,0.6900562330624337,0.060775464767653074,2,4.0,0.0,2,0.3910953944972076,0.02868365099712594,2,0.3934832316018584,0.029335309485817168,2,0.4418539897652293,0.03787954756157558,2,0.8359780921722255,0.017183302564681993,2,0.8728928050706771,0.02450793022131308,2,0.668897788159377,0.00015390519981917818,2,0.0,0.0,2,0.735116031674143,0.010131810397499469,2,0.7793769565648582,0.005422451895913277,2,0.5250665983029139,0.05530335963571707,2,0.0,0.0,2,0.40563715019690183,0.03823742326449874,2,0.44931625895529226,0.04274620745642992,2,0.0,0.0,2,0.7654004127520653,0.02271904490614281,2,0.7733151566113494,0.014473899843816815,2,0.9324000533932206,0.06460127567960018,2,0.44838887787514736,0.01005489859276267,2,0.5461425090249281,0.0338827166490491,2,0.7311999999999999,0.01866761902332488,2,0.74,0.028284271247461926,2,0.658,0.02545584412271573,2,0,15.4
s_curve,0.2,0.05,15,3,0.8,0.8599013302555294,0.0050039106421660585,2,0.8434319162889373,0.004815479581219694,2,0.7595985702607732,0.010752305048335261,2,0.9473312403029643,0.012051801401991592,2,4.0,0.0,2,0.5670657284700027,0.007137884927239737,2,0.5674620597685053,0.011629491638490592,2,0.618736273503544,0.0035827466794052633,2,0.6984891996103064,0.031828725414858525,2,0.7433426489065971,0.023298271618339392,2,0.4162433273485975,0.06850431188942079,2,0.0,0.0,2,0.6301271746942092,0.002965215154342717,2,0.6437531168390089,0.005639150644983665,2,0.4284911486400534,0.002994693043498356,2,0.0,0.0,2,0.11440183077830357,0.02242497907950968,2,0.1394422529099752,0.049106719824119335,2,0.0,0.0,2,0.4058995584329585,0.000515183290812314,2,0.4026263588986584,0.0057090040082549654,2,0.5315238106608984,0.00458578793551075,2,0.24369319915589158,0.005760630301258956,2,0.319154579914657,0.01070181161496544,2,0.8435999999999999,0.0022627416997970167,2,0.84,0.0,2,0.78,0.028284271247461926,2,0,22.7
s_curve,0.2,0.05,15,3,0.9,0.8599013302555294,0.0050039106421660585,2,0.8434319162889373,0.004815479581219694,2,0.7595985702607732,0.010752305048335261,2,0.9473312403029643,0.012051801401991592,2,4.0,0.0,2,0.5670657284700027,0.007137884927239737,2,0.5674620597685053,0.011629491638490592,2,0.618736273503544,0.0035827466794052633,2,0.6984891996103064,0.031828725414858525,2,0.7433426489065971,0.023298271618339392,2,0.4162433273485975,0.06850431188942079,2,0.0,0.0,2,0.6301271746942092,0.002965215154342717,2,0.6437531168390089,0.005639150644983665,2,0.4284911486400534,0.002994693043498356,2,0.0,0.0,2,0.11440183077830357,0.02242497907950968,2,0.1394422529099752,0.049106719824119335,2,0.0,0.0,2,0.4058995584329585,0.000515183290812314,2,0.4026263588986584,0.0057090040082549654,2,0.5315238106608984,0.00458578793551075,2,0.24369319915589158,0.005760630301258956,2,0.319154579914657,0.01070181161496544,2,0.8435999999999999,0.0022627416997970167,2,0.84,0.0,2,0.78,0.028284271247461926,2,0,22.7
s_curve,0.2,0.05,25,3,0.8,0.8369877799436585,0.006620981282504834,2,0.8204005263492654,0.0064072461504756095,2,0.7351401641091363,0.010141174377570202,2,0.9147192611752109,0.01093109355023364,2,4.0,0.0,2,0.5599595562092345,0.009388111499956754,2,0.5603737840194166,0.015039187267228346,2,0.6081782314340441,0.003193163293267457,2,0.7434679861442588,0.0022139761075602956,2,0.8159319376810258,0.03761577373774,2,0.4532270005994395,0.016887161497694265,2,0.0,0.0,2,0.6331435529240951,0.004602372299585451,2,0.6467329391844494,0.015027525131303282,2,0.45004485896637214,0.006134770046876828,2,0.0,0.0,2,0.14023725319961844,0.030824549078871548,2,0.16464372336711897,0.06183982588098424,2,0.0,0.0,2,0.42743677868788843,0.0027802669895735125,2,0.424184031469695,0.010981731294869703,2,0.5540547232036506,0.014023216203991449,2,0.25660694221982727,0.004722776044211966,2,0.33275242486307954,0.016704860093201258,2,0.8403999999999999,0.0033941125496953686,2,0.84,0.0,2,0.76,0.0,2,0,16.7
s_curve,0.2,0.05,25,3,0.9,0.8369877799436585,0.006620981282504834,2,0.8204005263492654,0.0064072461504756095,2,0.7351401641091363,0.010141174377570202,2,0.9147192611752109,0.01093109355023364,2,4.0,0.0,2,0.5599595562092345,0.009388111499956754,2,0.5603737840194166,0.015039187267228346,2,0.6081782314340441,0.003193163293267457,2,0.7434679861442588,0.0022139761075602956,2,0.8159319376810258,0.03761577373774,2,0.4532270005994395,0.016887161497694265,2,0.0,0.0,2,0.6331435529240951,0.004602372299585451,2,0.6467329391844494,0.015027525131303282,2,0.45004485896637214,0.006134770046876828,2,0.0,0.0,2,0.14023725319961844,0.030824549078871548,2,0.16464372336711897,0.06183982588098424,2,0.0,0.0,2,0.42743677868788843,0.0027802669895735125,2,0.424184031469695,0.010981731294869703,2,0.5540547232036506,0.014023216203991449,2,0.25660694221982727,0.004722776044211966,2,0.33275242486307954,0.016704860093201258,2,0.8403999999999999,0.0033941125496953686,2,0.84,0.0,2,0.76,0.0,2,0,16.7
s_curve,0.2,0.15,15,3,0.8,0.8526781920600175,0.0051712298963813245,2,0.8364984739665569,0.0051768747048023854,2,0.7526346817908254,0.012308439091944741,2,0.9323817584640381,0.0022292280200723706,2,4.0,0.0,2,0.5666495505582279,0.011389084975690347,2,0.5668723400301867,0.009825047385005265,2,0.6201762976812017,0.0001322497260332663,2,0.710430166463768,0.011331931305205342,2,0.7683621688397324,0.0004502501373440766,2,0.41804111210265166,0.11627770889778108,2,0.0,0.0,2,0.6490627270524718,0.0025871266922807452,2,0.6625744612493576,0.00219548623520579,2,0.4319138003045395,0.02265984861901344,2,0.0,0.0,2,0.11804207740928388,0.02515462993332973,2,0.14303104893654203,0.057369521774385826,2,0.0,0.0,2,0.41270276419871865,8.587509045310101e-05,2,0.4091689667711536,0.003343083286997518,2,0.541099441428102,0.012553342511512881,2,0.24778096936216698,0.006120118726226951,2,0.3249632442056224,0.015628629144236714,2,0.8448,0.0028284271247460747,2,0.84,0.0,2,0.78,0.028284271247461926,2,0,20.9
s_curve,0.2,0.15,15,3,0.9,0.8526781920600175,0.0051712298963813245,2,0.8364984739665569,0.0051768747048023854,2,0.7526346817908254,0.012308439091944741,2,0.9323817584640381,0.0022292280200723706,2,4.0,0.0,2,0.5666495505582279,0.011389084975690347,2,0.5668723400301867,0.009825047385005265,2,0.6201762976812017,0.0001322497260332663,2,0.710430166463768,0.011331931305205342,2,0.7683621688397324,0.0004502501373440766,2,0.41804111210265166,0.11627770889778108,2,0.0,0.0,2,0.6490627270524718,0.0025871266922807452,2,0.6625744612493576,0.00219548623520579,2,0.4319138003045395,0.02265984861901344,2,0.0,0.0,2,0.11804207740928388,0.02515462993332973,2,0.14303104893654203,0.057369521774385826,2,0.0,0.0,2,0.41270276419871865,8.587509045310101e-05,2,0.4091689667711536,0.003343083286997518,2,0.541099441428102,0.012553342511512881,2,0.24778096936216698,0.006120118726226951,2,0.3249632442056224,0.015628629144236714,2,0.8448,0.0028284271247460747,2,0.84,0.0,2,0.78,0.028284271247461926,2,0,20.9
s_curve,0.2,0.15,25,3,0.8,0.8255266790217416,0.004645910734492516,2,0.8090748647959153,0.0051350802767814495,2,0.7230346397902372,0.011645205519304236,2,0.8970594854731508,0.02207314225122639,2,4.0,0.0,2,0.5573416104421522,0.007182042532005561,2,0.5583755011728413,0.009670650475227836,2,0.6076557629750762,0.00072159389227367,2,0.7368808814042812,0.008432644902977064,2,0.823077726412327,0.0154079479740953,2,0.3791619094779697,0.03641697224641962,2,0.0,0.0,2,0.6373736370940347,0.005688811393204219,2,0.6554205091364174,0.014289721193164094,2,0.4546544355255587,0.031013581401266487,2,0.0,0.0,2,0.13970240284762958,0.0388195157052168,2,0.16123339121362482,0.06803090337925277,2,0.0,0.0,2,0.43827079960831816,0.00255007051010794,2,0.4354676213952505,0.004538768523350526,2,0.5653255110391119,0.025371123306073967,2,0.2631132749715942,0.005022998247218753,2,0.3396041157811306,0.023686549146940943,2,0.8436,0.0033941125496953686,2,0.84,0.0,2,0.76,0.0,2,0,17.1
s_curve,0.2,0.15,25,3,0.9,0.8255266790217416,0.004645910734492516,2,0.8090748647959153,0.0051350802767814495,2,0.7230346397902372,0.011645205519304236,2,0.8970594854731508,0.02207314225122639,2,4.0,0.0,2,0.5573416104421522,0.007182042532005561,2,0.5583755011728413,0.009670650475227836,2,0.6076557629750762,0.00072159389227367,2,0.7368808814042812,0.008432644902977064,2,0.823077726412327,0.0154079479740953,2,0.3791619094779697,0.03641697224641962,2,0.0,0.0,2,0.6373736370940347,0.005688811393204219,2,0.6554205091364174,0.014289721193164094,2,0.4546544355255587,0.031013581401266487,2,0.0,0.0,2,0.13970240284762958,0.0388195157052168,2,0.16123339121362482,0.06803090337925277,2,0.0,0.0,2,0.43827079960831816,0.00255007051010794,2,0.4354676213952505,0.004538768523350526,2,0.5653255110391119,0.025371123306073967,2,0.2631132749715942,0.005022998247218753,2,0.3396041157811306,0.023686549146940943,2,0.8436,0.0033941125496953686,2,0.84,0.0,2,0.76,0.0,2,0,17.1
